Date,Open,High,Low,Close,Volume,Adj Close
2016-04-06,103.620003,104.099998,102.910004,104.099998,73600,103.631173
2016-04-05,103.559998,104.089996,103.43,103.599998,138600,103.133425
2016-04-04,105.410004,105.410004,104.190002,104.269997,74300,103.800405
2016-04-01,104.540001,105.57,103.870003,105.50,171000,105.024869
2016-03-31,105.519997,105.620003,105.050003,105.209999,46800,104.736175
2016-03-30,105.769997,106.160004,105.419998,105.559998,77700,105.084597
2016-03-29,104.019997,105.230003,103.580002,105.190002,76500,104.716268
2016-03-28,104.330002,104.459999,103.720001,104.269997,122400,103.800405
2016-03-24,103.739998,104.190002,103.389999,104.190002,68500,103.720772
2016-03-23,104.980003,105.00,104.32,104.349998,59600,103.880047
2016-03-22,104.910004,105.540001,104.830002,105.190002,116800,104.716268
2016-03-21,105.260002,105.580002,104.919998,105.480003,77200,105.004963
2016-03-18,105.160004,105.910004,105.029999,105.779999,91500,104.802872
2016-03-17,102.970001,105.160004,102.970001,104.93,78800,103.960725
2016-03-16,101.760002,103.029999,101.629997,102.769997,147400,101.820674
2016-03-15,101.449997,101.93,101.150002,101.910004,96100,100.968625
2016-03-14,101.860001,102.419998,101.730003,102.220001,107100,101.275759
2016-03-11,101.32,102.239998,101.32,102.160004,135300,101.216316
2016-03-10,101.279999,101.489998,99.790001,100.610001,81000,99.680631
2016-03-09,100.989998,101.129997,100.550003,100.760002,86100,99.829247
2016-03-08,101.339996,101.339996,100.50,100.580002,88400,99.650909
2016-03-07,101.349998,102.169998,101.230003,102.099998,100800,101.156865
2016-03-04,101.269997,102.370003,101.050003,101.699997,100900,100.760559
2016-03-03,100.470001,101.300003,100.459999,101.220001,73800,100.284997
2016-03-02,100.00,100.43,99.459999,100.43,123400,99.502293
2016-03-01,98.900002,100.260002,98.760002,100.150002,111600,99.224881
2016-02-29,98.699997,99.239998,98.18,98.18,100200,97.273077
2016-02-26,98.970001,99.32,98.650002,98.739998,117300,97.827902
2016-02-25,97.449997,98.440002,97.239998,98.419998,117400,97.510858
2016-02-24,96.190002,97.389999,95.32,97.25,113200,96.351668
2016-02-23,97.68,97.900002,96.940002,97.080002,94300,96.18324
2016-02-22,97.25,98.379997,97.25,97.980003,104800,97.074928
2016-02-19,96.00,96.449997,95.559998,96.300003,88000,95.410446
2016-02-18,96.739998,96.849998,96.18,96.540001,87900,95.648227
2016-02-17,95.68,97.010002,95.68,96.599998,140300,95.707671
2016-02-16,93.910004,95.139999,93.540001,94.970001,181700,94.09273
2016-02-12,91.849998,93.080002,91.699997,93.059998,122700,92.20037
2016-02-11,91.410004,92.410004,90.099998,91.160004,129300,90.317927
2016-02-10,93.699997,94.379997,92.919998,92.93,306000,92.071573
2016-02-09,91.93,93.949997,91.919998,93.209999,125300,92.348986
2016-02-08,92.900002,93.050003,91.75,92.940002,85900,92.081483
2016-02-05,94.82,95.110001,93.599998,93.93,87500,93.062336
2016-02-04,93.379997,95.870003,93.379997,95.150002,89000,94.271068
2016-02-03,92.870003,93.68,91.160004,93.459999,125400,92.596676
2016-02-02,93.559998,93.559998,91.959999,92.25,117300,91.397855
2016-02-01,93.949997,94.75,93.209999,94.309998,135500,93.438823
2016-01-29,92.43,94.599998,92.400002,94.519997,123300,93.646882
2016-01-28,92.269997,92.309998,91.220001,92.00,196300,91.150164
2016-01-27,92.269997,93.209999,91.139999,91.57,131500,90.724136
2016-01-26,91.019997,92.709999,91.019997,92.650002,137400,91.794161
2016-01-25,91.769997,91.949997,90.650002,90.730003,353100,89.891899
2016-01-22,92.209999,92.610001,91.239998,92.040001,154100,91.189795
2016-01-21,90.809998,91.970001,90.150002,91.010002,252700,90.169311
2016-01-20,90.25,91.419998,88.230003,90.669998,261000,89.832448
2016-01-19,92.790001,92.860001,90.779999,91.599998,292700,90.753857
2016-01-15,91.120003,92.139999,90.669998,91.75,240300,90.902473
2016-01-14,92.760002,94.120003,91.599998,93.480003,126000,92.616496
2016-01-13,95.220001,95.360001,92.110001,92.389999,133200,91.536561
2016-01-12,94.849998,95.029999,93.639999,94.769997,157500,93.894573
2016-01-11,94.540001,94.849998,93.25,94.220001,178700,93.349658
2016-01-08,95.870003,96.029999,93.989998,94.040001,123800,93.171321
2016-01-07,96.50,96.940002,95.00,95.300003,157700,94.419684
2016-01-06,98.209999,98.849998,97.459999,98.029999,102000,97.124461
2016-01-05,99.68,99.900002,98.830002,99.550003,97400,98.630425
2016-01-04,99.25,99.419998,98.349998,99.419998,181900,98.501621
