Date,Open,High,Low,Close,Volume,Adj Close
2016-03-17,105.690002,106.910004,105.43,106.730003,192200,105.208963
2016-03-16,104.290001,105.75,103.559998,105.580002,218200,104.07535
2016-03-15,104.099998,104.870003,104.029999,104.610001,210700,103.119173
2016-03-14,104.25,104.510002,103.830002,104.360001,149700,102.872736
2016-03-11,104.660004,104.919998,104.120003,104.349998,153700,102.862876
2016-03-10,104.010002,104.379997,103.099998,104.110001,169900,102.626299
2016-03-09,103.349998,104.32,103.349998,104.040001,2355600,102.557297
2016-03-08,102.830002,103.57,102.230003,103.43,185600,101.955989
2016-03-07,101.949997,102.809998,101.650002,102.589996,265600,101.127956
2016-03-04,100.50,102.330002,100.150002,102.050003,241300,100.595659
2016-03-03,100.50,100.959999,99.309998,100.959999,178900,99.521189
2016-03-02,99.519997,100.440002,97.839996,100.400002,299800,98.969172
2016-03-01,100.660004,100.709999,99.089996,99.699997,280100,98.279143
2016-02-29,99.769997,100.949997,99.519997,100.089996,198600,98.663585
2016-02-26,102.18,102.190002,99.739998,99.809998,434500,98.387576
2016-02-25,101.870003,102.580002,101.610001,102.580002,124300,101.118104
2016-02-24,100.989998,101.760002,100.720001,101.639999,1347800,100.191498
2016-02-23,100.68,101.269997,100.330002,101.080002,183200,99.639481
2016-02-22,100.529999,101.099998,100.029999,101.050003,286700,99.60991
2016-02-19,100.260002,100.489998,99.489998,100.029999,365500,98.604442
2016-02-18,99.139999,100.989998,99.029999,100.660004,518000,99.225469
2016-02-17,99.580002,99.580002,98.50,99.150002,202700,97.736986
2016-02-16,99.160004,99.459999,98.32,99.32,636700,97.904561
2016-02-12,99.120003,99.449997,97.849998,98.629997,232600,97.224392
2016-02-11,100.080002,100.57,98.849998,99.010002,411100,97.598982
2016-02-10,100.459999,101.169998,99.139999,100.620003,271200,99.186038
2016-02-09,100.00,101.050003,99.889999,100.699997,194500,99.264892
2016-02-08,100.449997,101.220001,99.43,100.309998,269700,98.880451
2016-02-05,100.00,101.080002,99.019997,100.610001,214900,99.176178
2016-02-04,101.00,101.230003,100.279999,100.459999,360500,99.028314
2016-02-03,100.00,101.400002,100.00,101.00,316300,99.56062
2016-02-02,98.949997,99.800003,98.529999,99.709999,207000,98.289003
2016-02-01,98.330002,99.75,98.080002,99.370003,242100,97.953852
2016-01-29,97.00,98.360001,97.00,98.339996,491300,96.938524
2016-01-28,94.940002,96.849998,94.50,96.309998,214600,94.937456
2016-01-27,94.360001,95.410004,93.959999,94.739998,189900,93.389831
2016-01-26,94.099998,95.309998,94.050003,94.550003,96600,93.202543
2016-01-25,94.699997,94.739998,93.529999,93.75,135300,92.413941
2016-01-22,93.540001,94.779999,93.199997,94.760002,136300,93.40955
2016-01-21,93.290001,93.449997,92.150002,92.93,106800,91.605628
2016-01-20,94.720001,94.769997,91.580002,92.989998,208500,91.66477
2016-01-19,94.269997,95.300003,93.889999,95.019997,238400,93.665839
2016-01-15,93.809998,94.279999,92.540001,93.779999,166100,92.443513
2016-01-14,93.389999,95.169998,93.010002,94.690002,125100,93.340548
2016-01-13,93.690002,94.050003,92.980003,93.18,151100,91.852065
2016-01-12,94.32,94.32,92.82,93.360001,118600,92.0295
2016-01-11,93.57,94.220001,93.50,93.970001,109800,92.630807
2016-01-08,93.620003,94.18,93.260002,93.410004,153600,92.07879
2016-01-07,93.040001,93.910004,92.959999,93.449997,101500,92.118214
2016-01-06,93.739998,94.440002,93.510002,94.139999,312200,92.798383
2016-01-05,93.639999,94.459999,92.389999,94.269997,148700,92.926527
2016-01-04,93.279999,93.610001,92.699997,93.610001,173200,92.275937
