Date,Open,High,Low,Close,Volume,Adj Close
2016-05-06,41.759998,42.25,41.759998,42.25,9229900,42.045298
2016-05-05,42.040001,42.139999,41.84,41.939999,13559900,41.736798
2016-05-04,41.860001,42.040001,41.799999,41.919998,11245700,41.716895
2016-05-03,42.150002,42.240002,41.91,42.049999,12531200,41.846266
2016-05-02,42.220001,42.490002,42.040001,42.439999,12552700,42.234376
2016-04-29,42.259998,42.330002,41.82,42.130001,11896200,41.92588
2016-04-28,43.110001,43.259998,42.360001,42.5,22669600,42.294087
2016-04-27,42.689999,43.09,42.529999,43.040001,12779600,42.831471
2016-04-26,43.5,43.599998,43.099998,43.240002,7367400,43.030503
2016-04-25,43.32,43.470001,43.209999,43.450001,9357500,43.239485
2016-04-22,43.509998,43.73,43.209999,43.439999,14924400,43.229531
2016-04-21,44.299999,44.400002,44.099998,44.209999,11277900,43.995801
2016-04-20,44.32,44.57,44.189999,44.369999,6877800,44.155025
2016-04-19,44.610001,44.66,44.029999,44.279999,6471000,44.065461
2016-04-18,44.209999,44.529999,44.139999,44.529999,7112900,44.31425
2016-04-15,44.450001,44.57,44.25,44.34,6460900,44.125172
2016-04-14,44.459999,44.650002,44.360001,44.509998,6502700,44.294346
2016-04-13,44.330002,44.59,44.279999,44.52,7876600,44.3043
2016-04-12,43.849998,44.110001,43.549999,44.07,9592000,43.85648
2016-04-11,44.080002,44.34,43.77,43.77,8138600,43.557934
2016-04-08,44.119999,44.290001,43.740002,43.889999,8762800,43.677351
2016-04-07,44.209999,44.299999,43.720001,43.889999,10630900,43.677351
2016-04-06,44.110001,44.529999,43.950001,44.529999,11138500,44.31425
2016-04-05,44.240002,44.349998,44.009998,44.099998,10726100,43.886333
2016-04-04,44.630001,44.73,44.439999,44.529999,7646200,44.31425
2016-04-01,44.049999,44.720001,44.009998,44.700001,9654900,44.483428
2016-03-31,44.389999,44.580002,44.279999,44.360001,14594900,44.145075
2016-03-30,44.419998,44.669998,44.349998,44.450001,10988300,44.234639
2016-03-29,43.43,44.220001,43.380001,44.189999,10081500,43.975897
2016-03-28,43.66,43.720001,43.43,43.509998,6408000,43.299191
2016-03-24,43.310001,43.619999,43.25,43.619999,6743200,43.408659
2016-03-23,43.689999,43.740002,43.41,43.5,10675100,43.289241
2016-03-22,43.540001,43.919998,43.540001,43.75,13112900,43.53803
2016-03-21,43.490002,43.759998,43.470001,43.740002,8003500,43.52808
2016-03-18,43.689999,43.720001,43.400002,43.59,9414400,43.378806
2016-03-17,43.5,43.880001,43.450001,43.740002,9367100,43.309146
2016-03-16,42.880001,43.650002,42.869999,43.580002,14756900,43.150722
2016-03-15,42.75,43.119999,42.73,43.080002,6321100,42.655647
2016-03-14,42.740002,43,42.720001,42.919998,10060900,42.49722
2016-03-11,42.639999,42.880001,42.540001,42.869999,8820100,42.447713
2016-03-10,42.439999,42.630001,41.700001,42.220001,12938400,41.804118
2016-03-09,41.959999,42.27,41.959999,42.259998,12160600,41.843721
2016-03-08,41.91,42.25,41.75,41.900002,11700500,41.48727
2016-03-07,42.18,42.349998,41.849998,42.16,15813500,41.744708
2016-03-04,42.32,42.630001,42.150002,42.419998,7885900,42.002145
2016-03-03,42.330002,42.34,41.98,42.310001,7883900,41.893232
2016-03-02,42.040001,42.310001,41.970001,42.310001,8748100,41.893232
2016-03-01,41.32,42.189999,41.259998,42.189999,12304200,41.774411
2016-02-29,41.220001,41.610001,40.970001,40.970001,13601900,40.566431
2016-02-26,41.599998,41.639999,41.169998,41.259998,9772600,40.853572
2016-02-25,41,41.389999,40.68,41.369999,9403400,40.962489
2016-02-24,40.110001,40.939999,39.900002,40.860001,10144400,40.457514
2016-02-23,41.029999,41.07,40.470001,40.549999,8189500,40.150566
2016-02-22,41.029999,41.259998,40.970001,41.200001,6590700,40.794165
2016-02-19,40.48,40.779999,40.380001,40.66,8579300,40.259483
2016-02-18,40.93,40.98,40.549999,40.630001,11578400,40.22978
2016-02-17,40.200001,40.869999,40.150002,40.790001,11128700,40.388204
2016-02-16,39.709999,39.98,39.490002,39.970001,10293300,39.576281
2016-02-12,39.040001,39.299999,38.82,39.27,10893400,38.883176
2016-02-11,38.330002,38.98,38.25,38.73,24627300,38.348494
2016-02-10,39.080002,39.529999,38.790001,38.810001,16975000,38.427708
2016-02-09,38.459999,39.299999,38.400002,38.75,24755300,38.368298
2016-02-08,38.84,39.040001,38.259998,38.93,24821400,38.546525
2016-02-05,40.48,40.549999,39.34,39.5,23777400,39.11091
2016-02-04,40.52,40.91,40.209999,40.639999,18202900,40.23968
2016-02-03,40.91,40.93,39.970001,40.599998,21506200,40.200073
2016-02-02,41.27,41.279999,40.52,40.650002,13951200,40.249583
2016-02-01,41.07,41.580002,41.040001,41.389999,14797300,40.982292
2016-01-29,40.310001,41.27,40.23,41.240002,16113300,40.833772
2016-01-28,40.049999,40.130001,39.5,39.98,17566800,39.586181
2016-01-27,39.970001,40.209999,39.290001,39.470001,18022400,39.081207
2016-01-26,40.07,40.389999,39.82,40.299999,11473700,39.903029
2016-01-25,40.16,40.509998,39.84,39.91,10480600,39.516871
2016-01-22,40.040001,40.389999,39.98,40.380001,11248200,39.982243
2016-01-21,39.290001,39.860001,38.799999,39.290001,22135700,38.902979
2016-01-20,38.709999,39.459999,38.029999,39.07,29631800,38.685145
2016-01-19,39.799999,39.869999,39.029999,39.380001,19658800,38.992093
2016-01-15,39.16,39.720001,38.860001,39.34,20177800,38.952486
2016-01-14,39.900002,40.790001,39.419998,40.48,19795600,40.081256
2016-01-13,41.130001,41.130001,39.66,39.73,21962300,39.338644
2016-01-12,40.779999,40.919998,40.310001,40.830002,15841600,40.427811
2016-01-11,40.369999,40.529999,39.849998,40.349998,19135100,39.952536
2016-01-08,40.759998,40.900002,40.040001,40.09,19233100,39.695098
2016-01-07,40.790001,41.32,40.389999,40.41,16840700,40.011946
2016-01-06,41.540001,41.919998,41.389999,41.639999,13858400,41.229829
2016-01-05,42.400002,42.5,41.970001,42.16,16067200,41.744708
2016-01-04,42.060001,42.279999,41.610001,42.27,21638600,41.853625
